Date,qqq,lqd,hyg,tlt,ief,shy,gld,slv,efa,eem,iyr,xle,xlk,xlf,GC=F,RPAR
2008-04-14,-0.003331924870370884,-0.0036589632838101684,-0.0017240039243364702,-0.00359931891037073,-0.0029342428573010835,-0.0025476848722514544,-0.002844770428747134,-0.003145356807181798,-0.0019880715711553254,-0.002902245635810319,-0.0035184281896422313,0.00216511971823854,-0.0032253313384849936,-0.007124050932594584,-0.0020387650899326816,
2008-04-15,-5.470365626141681e-05,-0.0007460550444558891,-0.0003476675611697112,-0.0028082908186641436,-0.0012308646144479508,-0.0005891062984699148,0.0008804195363768929,0.0015800159355022724,0.0010742008199711782,0.002018204123696483,0.0007079937583577677,0.000732471948940656,-0.0003269189513265759,0.0017104975576130508,0.0003862834921374247,
2008-04-16,0.01641711145709385,0.00969858418252182,0.011711311530678517,0.008884960448827464,0.00949314052048246,0.010414074227666706,0.014356860070789014,0.01618265696786802,0.017145936426658927,0.016759713593546745,0.01947369139402432,0.01761936100738123,0.019021745211591223,0.016249238383415444,0.014375703502459772,
2008-04-17,-0.0004888595865988422,0.00047027859952514456,0.00015760376818522377,-0.00039206500455340803,-0.0005164404975828685,-0.0004069051931100499,-0.001570457425331382,-0.0016344150375018221,-0.002269654870383362,-0.0014982735270415585,0.0011131655666932882,-0.00021788879025764547,-0.0001334955934486049,0.0034084691130059764,-0.0011695695456078827,
2008-04-18,0.011048408224602051,0.005567429309365829,0.006042172945280804,0.004514375745929282,0.004485555396790035,0.004566889176184867,0.0004947692917207916,0.0009220507497331989,0.006104114900401996,0.007705774507466083,0.004888654626357818,0.00774747892268131,0.008189413804264084,0.009088136533172336,-0.0011869512737866699,
2008-04-21,0.0016914697075517805,-0.00036957834648306166,-4.792070545572185e-05,0.0010761525538414318,0.00030091181372553065,8.656280121441368e-05,-0.0005381296035232232,-0.0042939826704639075,0.0018452905864559455,0.0012927462800559743,-0.0017109401323592002,0.002551481970965259,0.0015379472246246984,-0.0028193027598222777,0.0008265986149957171,
2008-04-22,-0.0048387922787387705,-0.002302642203175056,-0.0015969212818755984,-0.001175581196498978,-0.001706182420941662,-0.0017905412556386135,-0.0018183694206920363,0.0005696915317376131,-0.00394431777102743,-0.0037173138707993127,-0.002794507412953808,-0.0017680144826593659,-0.0028639806503539056,-0.004625677847020784,-0.00020094165059666644,
2008-04-23,0.0011139137372596685,-0.0004737153957727624,-0.0002709213436232716,-0.001750584564681641,-0.0012881820955138413,-0.0010872191547890609,-0.0034135633697224676,-0.006534376580958564,-4.875369791951917e-05,0.0017895935710399427,0.0012240824572068475,-0.0026479170762600157,0.00017072982439672482,-0.002410080144852018,-0.004578485727276855,
2008-04-24,0.0013779409693769381,-0.0006825635995676164,-0.00035399449379382587,-0.002111084771085832,-0.001981314028528121,-0.0009669518468653896,-0.004898220866303866,-0.005696956621855738,-0.0017129240957787632,-0.0029795934461160868,0.004183701138495071,-0.005657962066087392,0.002001623792630562,0.006792230085056765,-0.0046965420870200125,
2008-04-25,0.003501164905040528,0.004104541788882683,0.004963711937147081,0.002839531032552518,0.0037382339009977626,0.00403280265706389,0.004123460570804101,0.005615868004956299,0.005661922115335578,0.0054796765379191825,0.004687434850805179,0.006847767963528524,0.0016211233188576377,0.007789587622012402,0.004099035972094818,
2008-04-28,0.001063111733617159,0.001637653082498778,0.001854337229594636,0.0012910956831123509,0.0010426898870032097,0.000898061305997242,0.0016439186910121783,0.0025393398249341373,0.0018449088512142975,0.0002992618018064252,0.0011322081363531388,0.0010191624602228088,0.0006813752866445455,0.0012009029028981467,0.0019663194094138173,
2008-04-29,0.0002104692069141035,-0.0006855060602941342,-0.0018966843372099263,-0.000553636855869417,-0.0009529957887630846,-0.0013616548727031618,-0.005601501978103958,-0.006753090879121166,-0.003075126100592902,-0.004854523110796478,-0.004209385924315252,-0.005818573577530147,0.0006029221570670808,-0.0037563215011969533,-0.005502260391985421,
2008-04-30,-0.003460894195214115,-0.0007024590824943997,-0.0016204484324630283,-0.00039421531797776375,-0.0011922349838593856,-0.001437648281410064,0.00013564483982149195,0.0023042940434001135,-0.0007347017097537375,0.0022974860431580705,-0.005330926732612995,-0.0003434071267783608,-0.005371463180778591,-0.002421691681822713,-0.004430282619436809,
2008-05-01,0.016205234518040512,0.011073719919599769,0.01414322564091565,0.0099056775470049,0.009870307893674348,0.009537197122812658,0.0037532920909209132,0.0012087452067133138,0.011106552344584832,0.012020332283467362,0.014596755260872642,0.005513664982056022,0.018296241148728888,0.01673252497489547,0.0066708834310500575,
2008-05-02,-0.0009781887927650514,-0.0024340296888691174,-0.003289090129812618,-0.003787673277314103,-0.0028856438788934027,-0.0015305221365604596,0.00013931705367345318,0.002023105778627192,-0.0007150040974366957,0.0006504271253903226,-0.0009251401949406282,0.002511292916608303,-0.0013462294177369173,0.00011517186686485362,0.00043067973550792605,
2008-05-05,-0.002408545530010531,-0.0015500763294788557,-0.002155038645908181,-0.0018344166445648292,-0.001539471019281713,-0.001617293340359982,0.002161787600943255,0.0020654349396127536,-0.001494382887978274,-0.0019814385828254458,-0.002315904652325318,0.001062377259762748,-0.0027218393302915534,-0.005298891740537303,0.001950190917406802,
2008-05-06,0.004376927236580466,0.0018562546411077375,0.0017180742398362448,0.0017024244789302445,0.0025087713835306637,0.003263470637100543,0.0039777528534272215,0.00502563056374922,0.004631164317512706,0.005376830006467862,0.004732966310660327,0.008442681574342262,0.005574220460622117,0.005273209024559824,0.003991497131738511,
2008-05-07,-0.010914400151544816,-0.006743362012923963,-0.0071351688355952,-0.006419098601262112,-0.006481274600545754,-0.007036000480886599,-0.00914668074008647,-0.009990343871368728,-0.010774933709342554,-0.013229051481461656,-0.013163161916100122,-0.011001399985569397,-0.010799450399735181,-0.014471358808042983,-0.008737857173439893,
2008-05-08,0.0023244609164948396,0.0017188111008429633,0.0004015274918367598,0.0026212151136950283,0.002115985860872148,0.000994165213831986,0.00413503346949776,0.003213236574201748,0.00256651253730583,0.002884424263177641,0.0007387094224654648,0.0048374045075444275,0.0011518055017080457,-0.003245247479221027,0.0033556846773742694,
2008-05-09,-0.0013218745014849497,-0.0005367875418727585,-0.00011162734267117886,0.00020110705392569102,-0.00031180866604138655,-0.0004647464463117767,-0.0001241320866150541,-0.0009559473719702627,-0.002131861920084739,-0.002169673201298279,-0.00195936903043616,-0.0009135913320116717,-0.0011877084406004279,-0.0005367875418727585,0.00034897773684361877,
2008-05-12,0.00850207635129312,0.004662088095903161,0.004588794098270444,0.004548659470146066,0.004514218607099463,0.004467163879309456,0.003867607968514376,0.008835749385167093,0.006854580910826026,0.007422842576347134,0.009120330859595339,0.0037424496945396074,0.008116635148044128,0.007236900931263613,0.00467047486497807,
2008-05-13,-0.0020658911178883166,-0.0037312251795432166,-0.0026562300887232972,-0.004782650782460571,-0.004260454825837598,-0.002932336615291096,-0.006274107012991923,-0.007808198249600582,-0.0032740260202216522,-0.0016417830118416444,-0.001536187669263054,0.0006785111226367845,-0.0025955266855690697,-0.004420506503710517,-0.006035610876372553,
2008-05-14,0.0004346301371421424,0.0009957919189536569,0.000598171276085,0.000969242034251936,0.0008132729167123021,0.0007369094573036561,0.00043652311909430974,-0.001389828142393359,0.0008815458214349903,0.0013628152749489786,0.002219973403298168,-0.0014061261850899865,0.0012831738053543963,0.0022629612561215406,0.00016767694729854284,
2008-05-15,0.011283588062815495,0.009113006626801931,0.008308185654015884,0.009597606277035283,0.008893604189272306,0.007950021388367298,0.012006644474420732,0.010090964777319753,0.011185329930855047,0.012035743134932728,0.010270722393777652,0.010426035838176792,0.011628949305067159,0.009763042291427224,0.01092433455029008,
2008-05-16,5.6371485698889466e-05,-0.00036835397581959313,0.00017919724223568244,-0.0009278040983408255,-0.0004421853275263255,-5.547700089953092e-05,0.0047238566580330415,0.002252053979799094,0.0020589712868852228,0.0024428213529261366,-0.0014170183018979677,0.007190551672255295,-0.0005756128252175996,-0.0009339929129188818,0.00444689966993935,
2008-05-19,0.0005959769064995469,0.002073733583838262,0.00282281943458413,0.002297049739194641,0.0024878584747886913,0.002252522600675695,0.002686623776809123,0.002859551238444986,0.0012205567947016507,0.002074351322944397,0.0035544834296471883,0.0032723472837085056,0.003060581207286912,0.00014095110493199219,0.0033704841890545194,
2008-05-20,-0.004448513794091072,-0.002842302373168373,-0.003299624807549564,-0.0018740465112096507,-0.0023087010217489735,-0.0026290230605143707,0.00046070854014420345,0.005180231173412916,-0.00475913138917862,-0.006385869858000196,-0.0070489945020891925,-0.0009289325497967038,-0.006055006647514318,-0.0075848718164270995,0.00028666966123728,
2008-05-21,-0.01329934955014329,-0.009744769132483523,-0.00923752000972149,-0.008831311791507757,-0.009347072122092603,-0.009091198241975818,-0.006542577539656369,-0.004760512662466088,-0.011146367468655117,-0.010908360198353574,-0.013207048442807824,-0.011839751129003928,-0.01413382168181614,-0.013966851781737089,-0.0070259744658469625,
2008-05-22,-0.0013176868073908037,-0.004227278262256227,-0.002325800531836473,-0.004381175375232203,-0.0033309045784983707,-0.0025765475636082874,-0.004154651943731401,-0.0029191555309690956,0.00030048333237017374,-0.0014400439795752987,-0.003363454173029999,-0.004943012486482844,-0.0012868357701237712,-0.0008978815431223012,-0.00420001862928546,
2008-05-23,-0.005638460225362513,-0.004095760168570646,-0.0062103335959853906,-0.004142453901747939,-0.004132994803737961,-0.004631943095478936,-0.004468398478407227,-0.002307067514708922,-0.007289194579533316,-0.008507090487266318,-0.006308523837284747,-0.008413998085756554,-0.005425636649086968,-0.007975641883843271,-0.003340237802713303,
2008-05-27,0.0055296407058070245,0.000797886812416024,0.0008845729452125002,0.0006514530339536502,0.0010311910558935408,0.0017861238222607852,-0.002096835648292008,-0.0064873892727448056,0.001611074108358976,0.0016799292763868576,0.004866178364816873,0.0007042844236253205,0.005270675815323553,0.0030574430377425885,-0.0018650547552049672,
2008-05-28,0.0006335646269863556,-0.0014707941583679324,0.000799209415523467,-0.0019591923159676668,-0.0016805329742724912,-0.0005437239104245255,-0.0006744184479839093,-7.772693437238451e-05,-0.00020819781806705117,0.0025124533658535684,0.0006328600340796694,0.0040419967980820995,0.0009433841917466165,-0.0013118133709515028,-0.0017684552899955457,
2008-05-29,0.002698036966680748,-5.7163442091137185e-05,0.0007077266615106081,-0.0005279210402349267,-2.6709709177899e-05,0.0008389279162840913,-0.00498958793564154,-0.008205459837969378,0.00046651426137195084,0.0013498874059908773,0.0029982005732449224,-0.0045510282563653,0.002350132299969907,0.0044825059213596235,-0.004263664023418792,
2008-05-30,0.0035544024785030626,0.0030643843944995553,0.002286805048353182,0.003582137004270649,0.0029329815902585567,0.0025561878689031835,0.004439569648986099,0.0046332108145896635,0.0033937772198266015,0.0029561825116322903,0.001463243443938369,0.004334232164410015,0.0034567946215762115,-0.0002853918260311873,0.00456919850360106,
2008-06-02,-0.005496948809938607,-0.0023702570180309745,-0.004709213962624759,-0.0022859223300931483,-0.0018690285399503013,-0.0026631645204028497,-0.0018910716769965585,-0.0034293177258592823,-0.005143124456501114,-0.005436827023926383,-0.0058512277842760925,-0.0018714188611223645,-0.005897584348753826,-0.00604613882173286,-0.001795192837353987,
2008-06-03,-0.0022101422207480457,-0.00034080507377143255,-0.0009723004119482233,0.0003227081159166371,-6.557638507738114e-05,-0.000827217325731899,-0.003572619743797989,-0.001777935797930552,-0.0015386269448124375,-0.004728990102977604,-0.0009709414785668887,-0.0054171177589448895,-0.002237428137267172,-0.001772952143734474,-0.003648043266465528,
2008-06-04,0.0011571484821114452,-0.002025988247737156,-0.001614010678752167,-0.0031886713391911094,-0.0021350516124374022,-0.0014797941195071297,-0.0019369474931023502,-0.0007563687574383328,-0.0025691520466696004,-0.003151296569445852,-0.00029832202111207645,-0.00438444842998106,-0.0010050931380414154,-0.002641545160349348,-0.0017931427471220918,
2008-06-05,0.011094905826899561,0.006853319162751116,0.008787851030893457,0.006721652053556927,0.006870242418335361,0.007654313010392434,0.007458023161255302,0.011897779571825896,0.011239255057175424,0.01428299899981167,0.012941413098735933,0.01835262388996575,0.012016092803705148,0.011893284210198064,0.006078534373206003,
2008-06-06,-0.018533592168382268,-0.011525699397407978,-0.01307553975803651,-0.009930678347139326,-0.010776646520825823,-0.012254124226556523,-0.006481650707312286,-0.007476229430962027,-0.01826689820489316,-0.01976589513822667,-0.020448424495291013,-0.01644050130169384,-0.017950848003809933,-0.023153081524671243,-0.00710573040989611,
2008-06-09,-0.002190942795945272,-0.0013049072066138258,-0.0004902894588467267,-0.001130252802096088,-0.002562933487321484,-0.0021430276385465243,-0.0035331266492916406,-0.00637162503642681,-0.0013992614068393029,-0.0016416193256852064,-0.005759470633139153,0.004752055121211596,-0.001534710330397049,-0.0038734804616680665,-0.0012866102262516943,
2008-06-10,-0.005237713217846283,-0.00543984122351052,-0.004212345030245288,-0.005594794863109441,-0.005485462515965787,-0.0047551561432413215,-0.009840636402999668,-0.010243568269017832,-0.007688012173757907,-0.008908701050244048,-0.003509792626578588,-0.009218309403120638,-0.00518637860774641,-0.0036860902143365775,-0.010285395384464168,
2008-06-11,-0.011550655122876896,-0.006807902602732052,-0.0067710451778052235,-0.007195549766137166,-0.006522415807993109,-0.00638984593491485,-0.0032932814555553854,-0.0035668334286567127,-0.009277807276724382,-0.009722518930144974,-0.010848910885975328,-0.005502563684159511,-0.011860123752914297,-0.012535773267585548,-0.004010648749536427,
2008-06-12,-0.0007597447217121192,-0.0026701238043398195,-0.0012999195432420235,-0.002971820102871648,-0.0027199626420858496,-0.0019406633998084737,-0.004234473348364554,-0.005162481015109989,-0.0016646796097661292,0.00019543453548025419,0.0002570998260956078,-0.004008871076442034,0.0012856976221637061,0.004473126829642782,-0.003358037285368965,
2008-06-13,0.009332765770475503,0.004282087123324384,0.006211914853819777,0.004899580074552223,0.004861658080655173,0.00554518310386891,0.005863416520725594,0.005093597274533201,0.00716399229016158,0.007487619103240917,0.009505977187121893,0.007709823772491119,0.007474722765622398,0.008453767058270589,0.005579126173772985,
2008-06-16,0.002097266273465399,0.001032044938408312,-0.0024499097710885477,0.0003641011551039419,0.00034247196154819193,0.0004410328312479184,0.003068883321638101,0.007899953410420508,0.0013402049362777736,0.00099909585794828,0.0031883889250696033,0.0010351541798325936,0.0008099577420999716,0.0022011550396645774,0.0033756758896437322,
2008-06-17,-0.002311402179024662,-0.0005946216554647155,-0.000892341369896359,-0.0008408167994145722,-0.0005710066963404083,-0.0008565674651964718,-0.0006941628258417422,-0.0018121942475456667,-0.0006418199781998802,-0.00039902606558739795,-0.007138611161822843,0.002067975512679272,-0.002061446386470305,-0.0070932966278050725,-0.0010873731289705636,
2008-06-18,-0.00507219611590898,-0.0019265740538975693,-0.002493451474456023,-0.0012455588283588079,-0.0018397559624599676,-0.0027354909887807107,-0.0005686025358525712,0.00046640165725181197,-0.004571882546784192,-0.0038993644278181214,-0.005904690678042592,-0.0021599914299106258,-0.005059008631784669,-0.006246898796147029,-0.0014369168579770795,
2008-06-19,0.0018864339962936592,-0.002274466794241468,-0.002501167432232952,-0.0024174241693953307,-0.002390288763740132,-0.001625245195782075,-0.0009200413585480052,-0.001656077000642107,-0.0016235807793932946,-0.0009264949736490372,0.0028921730793286657,-0.00604042528575993,-0.000492252575864969,0.000893239425317862,0.0011872991163361399,
2008-06-20,-0.01170712899489255,-0.006188464825873322,-0.007098750592473161,-0.005141801549245021,-0.0053786408634689566,-0.005942030034190785,-0.00510775305332343,-0.005805212626088244,-0.010675470552859383,-0.012835511100402023,-0.011258226012400233,-0.007654921293559561,-0.009871394793330948,-0.009762392612277763,-0.006395300830644327,
2008-06-23,-0.0021822840622844368,-0.0007005190401563688,-0.001354591342839342,-0.00019855930937397127,-0.0007141995672193558,-0.0008402301479583452,-0.0048039893770416425,-0.0072047894835701645,-0.0006500995882633776,-3.875317662521921e-05,-0.004770465265824711,0.007284837743196268,-0.0024744434892078363,-0.006933915768586166,-0.004283241131134199,
2008-06-24,-0.00026963163982233833,0.0006325285618123113,-8.991167743019422e-05,0.0020836983838408863,0.001813184135713302,0.0011148098502145756,0.001623224465982114,-0.0009090815002651585,-0.00015415596431047154,-0.0001360856607838199,0.0008453997606236377,-0.003041233009115469,0.0004955065025545926,0.0030783393759188198,0.001745133327324693,
2008-06-25,0.005479028097527001,0.002389347975307139,0.002907040715614313,0.002320141623176415,0.0022088414049334657,0.0023774324623336792,0.002117499840477306,0.00385684829540482,0.004367486407918282,0.006236557217872347,0.0057623720461019,0.0014771490363701021,0.003933992132575233,0.001771638990534092,0.00016255325741869157,
2008-06-26,-0.019307407354795927,-0.01107778487321605,-0.012812105353192065,-0.009889000958206821,-0.010108817964043953,-0.010653795306215335,-0.003936897207415439,-0.006435290593538161,-0.01630297059216655,-0.018097014329946842,-0.018386864250341042,-0.012681317478732163,-0.015032485557575286,-0.018430595360980934,-0.0037122823426899475,
